og_species
Babiana curviscapa
Babiana dregei
Babiana ecklonii
Babiana engysiphon
Babiana flabellifolia
Babiana fourcadei
Babiana framesii
Babiana hirsuta
Babiana melanops
Babiana montana
Babiana mucronata
Babiana nana
Babiana nervosa
Babiana noctiflora
Babiana patersoniae
Babiana patula
Babiana purpurea
Babiana ringens
Babiana rubrocyanea
Babiana sambucina
Babiana sp
Babiana tubiflora
Babiana tubulosa
Babiana unguiculata
Babiana villosa
Baccharis articulata
Baccharis coridifolia
Baccharis neglecta
Baccharis pingraea
Baccharis tandilensis
Baccharis trimera
Baccharoides adoensis
Baccharoides guineensis
Baccharoides incompta
Baccharoides sunzuensis
Bacopa crenata
Bacopa floribunda
Bacopa hamiltoniana
Bacopa monniera
Bacopa monnieri
Badula insularis
Badula platiphylla
Baeckea elderiana
Baeckea ericaea
Baeckea frutescens
Baeckea gunniana
Baeckea muricata
Baeckea pentagonantha
Baeckea preissiana
Baeckea sp. East Nabawa (M.E.Trudgen MET 21623)
Baeckea sp. Koonadgin (B.L.Rye & M.E.Trudgen BLR 241137)
Baeckea sp. Murchison River (M.E.Trudgen 12009)
Baeckea sp. Nanga (A.S.George 11346)
Baeckea sp. Narembeen (G.J.Keighery & N.Gibson 3010)
Baeckia gunniana
Baeometra uniflora
Baikiaea insignis
Baikiaea plurijuga
Baissea zygodioides
Bakerella hoyifolia
Balanites aegyptiaca
Balanites wilsoniana
Balanophora elongata
Balanophora fungosa
Balanops vieillardii
Balaustion pulcherrimum
Ballota acetabulosa
Ballota nigra
Banisteriopsis adenopoda
Banisteriopsis muricata
Banisteriopsis schizoptera
Banisteriopsis stellaris
Banksia grandis
Baphia bequaertii
Baphia dewevrei
Baphia massaiensis subsp. obovata
Baphia megaphylla
Baphia nitida
Baphia pubescens
Baptisia bracteata
Baptisia leucantha
Barathranthus axanthus
Barberetta aurea
Barbeuia madagascariensis
Barbeya oleoides
Barleria descampsii
Barleria dinteri
Barleria grandicalyx
Barleria lactiflora
Barleria lanceolata
Barleria lancifolia
Barleria lupulina
Barleria merxmuelleri
Barleria prionitis
Barleria rigida
Barleria ruellioides
Barleria spinulosa
Barnadesia caryophylla
Barnadesia odorata
Barnadesia spinosa
Barneoudia chilensis
Barringtonia acutangula
Barringtonia asiatica
Barringtonia racemosa
Barteria dewevrei
Barteria fistulosa
Barteria nigritana
Bartholina burmanniana
Bartsia alpina
Basella alba
Basilicum polystachyon
Bastardia viscosa
Batis maritima
Batopedina tenuis
Bauhinia bowkeri
Bauhinia carronii
Bauhinia cheilantha
Bauhinia cunninghamii
Bauhinia divaricata
Bauhinia galpinii
Bauhinia gilva
Bauhinia japonica
Bauhinia monandra
Bauhinia petersiana
Bauhinia petersiana subsp. macrantha
Bauhinia reticulata
Bauhinia rufescens
Bauhinia thonningii
Bauhinia tomentosa
Bauhinia variegata
Beaucarnea recurvata
Beaufortia aestiva
Beaufortia puberula
Beaumontia grandiflora
Beauprea montana
Befaria glauca
Begonia atroglandulosa
Begonia baccata
Begonia ferramica
Begonia hirsutula
Begonia longifolia
Begonia masoniana
Begonia meyeri-johannis
Begonia oxyloba
Begonia quadrialata
Begonia subalpestris
Begonia sutherlandii
Begonia thomeana
Beilschmiedia mannii
Beiselia mexicana
Bejaria aestuans
Bejaria resinosa
Belamcanda chinensis
Bellardia trixago
Bellendena montana
Bellida graminea
Bellidastrum michelii
Bellis annua
Bellis caerulescens
Bellis perennis
Bellonia spinosa
Bellucia pentamera
Belosynapsis ciliata
Benthamida kousa
Benthamidia japonica
Benthamina alyxifolia
Berberidopsis corallina
Berberis buxifolia
Berberis darwinii
Berberis empetrifolia
Berberis holstii
Berberis montana
Berberis thunbergii
Bergia henshallii
Bergia texana
Bergia trimera
Berkheya armata
Berkheya barbata
Berkheya bergiana
Berkheya chamaepeuce
Berkheya coriacea
Berkheya echinacea
Berkheya fruticosa
Berkheya insignis
Berkheya latifolia
Berkheya mackenii
Berkheya macrocephala
Berkheya purpurea
Berkheya rhapontica
Berkheya speciosa
Berkheya spekeana
Berkheya spinosissima
Berkheya umbellata
Berkheya zeyheri
Berlinia auriculata
Berlinia bracteosa
Berlinia bruneelii
Berlinia congolensis
Berlinia craibiana
Berlinia giorgii
Berlinia grandiflora
Berlinia orientalis
Berlinia razzifera
Berneuxia thibetica
Bersama abyssinica
Bersama palustris
Bertiera loraria
Bertiera subsessilis
Bertiera thonneri
Bertiera zaluzania
Bertya rotundifolia
Berula erecta
Berzelia abrotanoides
Berzelia albiflora
Berzelia alopecuroides
Berzelia lanuginosa
Berzelia squarrosa
Berzelia stokoei
Besella rubra
Besleria longimucronata
Besleria notabilis
Besmoscelis villosa
Beta maritima
Beta vulgaris
Beyeria cinerea
Beyeria gardneri
Beyeria lechenaultii
Beyeria opaca
Beyeria sulcata
Bhesa paniculata
Bidens acuticaulis
Bidens aristosa
Bidens baumii
Bidens bipinnata
Bidens borianiana
Bidens cernua
Bidens connata
Bidens diversa
Bidens frondosa
Bidens laevis
Bidens lanceolata
Bidens macroptera
Bidens magnifolia
Bidens oligoflora
Bidens pilosa
Bidens schimperi
Bidens steppia
Bidens subalternans
Bidens sulphurea
Bidens tripartita
Biebersteinia orphanidis
Bignonia capreolata
Billardiera cymosa
Billardiera heterophylla
Billardiera scandens
Billardiera uniflora
Billardiera venusta
Billardiera versicolor
Billbergia amoena
Billbergia bradeana
Billbergia decora
Billbergia distachya
Billbergia nutans
Billbergia vitata
Biophytum abyssinicum
Biophytum sensitivum
Bischofia javanica
Biscutella didyma
Bistorta tenuicaulis
Bituminaria bituminosa
Bixa orellana
Blackstonia perfoliata
Blakea trinervia
Blandfordia punicea
Blastus cochinchinensis
Blechum pyramidatum
Blennodia canescens
Blennospora drummondii
Blennospora phlegmatocarpa
Blepharis buchneri
Blepharis edulis
Blepharis grandis
Blepharis grossa
Blepharis katangensis
Blepharis linariifolia
Blepharis maderaspatensis
Blepharis mitrata
Blepharis obmitrata
Blepharis pruinosa
Blepharocarya depauperata
Blephilia ciliata
Blephilia hirsuta
Bletilla striata
Blighia sapida
Blighia unijugata
Blighia welwitschii
Blumea brevipes
Blumea cafra
Blumea saxatilis
Blumea tenella
Blumenbachia insignis
Blutaparon vermiculare
Blyxa senegalensis
Bobartia filiformis
Bobartia gladiata
Bobartia gracilis
Bobartia longicyma
Bobartia longicyma subsp. magna
Bobartia orientalis
Bobgunnia fistuloides
Bobgunnia madagascariensis
Boehmeria macrophylla
Boehmeria nivea
Boehmeria virgata subsp. macrophylla
Boerhavia burbidgeana
Boerhavia coccinea
Boerhavia coccinia
Boerhavia diffusa
Boerhavia dominii
Boerhavia erecta
Boerhavia gardneri
Boerhavia paludosa
Boerhavia repleta
Boerhavia schomburgkiana
Boerhavia sp. Bargara (L.Pedley 5382)
Boerhavia sp. St George (A.Hill AQ399299)
Boerhavia tuberosa
Boltonia asteroides
Bolusanthus speciosus
Bomarea edulis
Bomarea linifolia
Bomarea pardina
Bomarea sp1 M_PL_068
Bombax buonopozense
Bombax ceiba
Bombax costatum
Bombax lukayense
Bonamia alatisemina
Bonamia brevifolia
Bonamia erecta
Bonamia media
Bonamia pannosa
Bonamia pilbarensis
Bonamia rosea
Bonatea polypodantha
Bonatea speciosa
Bonatea speciosa var. speciosa
Bonnetia sessilis
Bonplandia geminiflora
Boophone disticha
Boophone haemanthoides
Boopis graminea
Borago officinalis
Borassus aethiopum
Borassus akeassii
Boronia alulata
Boronia bowmanii
Boronia coerulescens
Boronia decumbens
Boronia edwardsii
Boronia falcifolia
Boronia filifolia
Boronia lanceolata
Boronia ledifolia
Boronia microphylla
Boronia ramosa
Boronia ternata
Borreria capitata
Borreria laevis
Borthwickia trifoliata
Borya constricta
Borya laciniata
Borya septentrionalis
Borya sphaerocephala
Boscia albitrunca
Boscia angustifolia
Boscia angustifolia var. corymbosa
Boscia foetida
Boscia foetida subsp. rehmanniana
Boscia salicifolia
Boscia senegalensis
Bossiaea bossiaeoides
Bossiaea ensata
Bossiaea eriocarpa
Bossiaea heterophylla
Bossiaea linophylla
Bossiaea obcordata
Bossiaea ornata
Bossiaea praetermissa
Bossiaea prostrata
Bossiaea rhombifolia
Bossiaea scolopendria
Bossiaea sericea
Bossiaea walkeri
Boswellia dalzielii
Bothriochloa insculpta
Bothriocline inyangana
Bougainvillea glabra
Bougainvillea sp1 M_PL_026
Bougainvillea spectabilis
Bournea sinensis
Bourreria succulenta
Bouvardia ternifolia
Bowiea volubilis
Bowkeria verticillata
Bowlesia tropaeolifolia
Brabejum stellatifolium
Brachiaria leersioides
Brachychiton australis
Brachychiton diversifolius
Brachychiton gregorii
Brachychiton megaphyllus
Brachychiton muellerianus
Brachychiton paradoxus
Brachychiton populneus
Brachychiton vitifolius
Brachycome scapiformis
Brachycome scapigera
Brachycome sinlcairii
Brachycome sp1 M_PL_019
Brachycome stolonifera
Brachycorythis angolensis
Brachycorythis buchananii
Brachycorythis congoensis
Brachycorythis friesii
Brachycorythis lastii
Brachycorythis ovata
Brachycorythis pleistophylla
Brachycorythis pleistophylla subsp. pleistophylla
Brachycorythis pubescens
Brachycorythis pumilio
Brachyglottis bellidioides
Brachyglottis lagopus
Brachylaena neriifolia
Brachyloma ericoides
Brachyloma preissii
Brachyome sinclairii
Brachyotum ledifolium
Brachyotum lindenii
Brachyotum sp1 M_PL_068
Brachyscome ciliaris
Brachyscome decipiens
Brachyscome dentata
Brachyscome dichromosomatica
Brachyscome foliosa
Brachyscome iberidifolia
Brachyscome lineariloba
Brachyscome multifida
Brachyscome scapigera
Brachyscome spathulata
Brachyscome tadgellii
Brachystegia boehmii
Brachystegia spiciformis
Brachystegia stipulata
Brachystegia tamarindoides
Brachystelma togoense
Brachystephanus africanus
Brachystephanus cuspidatus
Brackenridgea zanguebarica
Brasenia schreberi
Brassica campestris
Brassica carinata
Brassica fruticulosa
Brassica juncea
Brassica napus
Brassica oleracea
Brassica rapa
Brassica tournefortii
Brauneria pallida
Brauneria purpurea
Braya sp1 M_PL_014
Brazzeia congoensis
Brazzeia soyauxii
Bredia hirsuta
Brenandendron titanophyllum
Brenania brieyi
Breonadia salicina
Bretschneidera sinensis
Brexia madagascariensis
Breynia oblongifolia
Bridelia atroviridis
Bridelia brideliifolia
Bridelia cathartica
Bridelia duvigneaudii
Bridelia ferruginea
Bridelia grandis
Bridelia micrantha
Bridelia mollis
Bridelia ripicola
Bridelia scleroneura
Bridelia speciosa
Bridelia tomentosa
Briggsia longipes
Brillantaisia cicatricosa
Brillantaisia lamium
Brillantaisia madagascariensis
Brillantaisia owariensis
Brillantaisia pubescens
Brocchinia acuminata
Bromelia antiacantha
Bromelia sp1 M_PL_071
Broughtonia lindenii
Broughtonia sanguinea
Browallia americana
Brownleea caerulea
Brownleea macroceras
Brownleea parviflora
Brownleea recurvata
Brugmansia candida_x
Brugmansia suaveolens
Bruguiera gymnorhiza
Brunellia acutangula
Brunfelsia uniflora
Brunia albiflora
Brunia laevis
Brunia microphylla
Brunia noduliflora
Brunia paleacea
Brunia sp
Brunonia australis
Brunoniella australis
Brunsvigia bosmaniae
Brunsvigia grandiflora
Brunsvigia gregaria
Brunsvigia litoralis
Brunsvigia marginata
Brunsvigia nervosa
Brunsvigia orientalis
Brunsvigia radulosa
Brunsvigia undulata
Bryophyllum pinnatum
Bryophyllum x houghtonii
Buchanania obovata
Buchnera asperata
Buchnera dura
Buchnera gracilis
Buchnera hispida
Buchnera linearis
Buchnera simplex
Buchnera urticifolia
Buchnerodendron lasiocalyx
Buchnerodendron speciosum
Buddleia davidii
Buddleja polystachya
Buddleja saligna
Buddleja salviifolia
Buddleja virgata
Buglossoides arvensis
Buglossoides purpurocaerulea
Bulbine abyssinica
Bulbine alata
Bulbine alooides
Bulbine angustifolia
Bulbine bulbosa
Bulbine favosa
Bulbine frutescens
Bulbine latifolia
Bulbine mesembryanthemoides
Bulbine narcissifolia
Bulbine praemorsa
Bulbine succulenta
Bulbinella barkerae
Bulbinella cauda-felis
Bulbinella graminifolia
Bulbinella nutans
Bulbinella trinervis
Bulbinella triquetra
Bulbophyllum lupulinum
Bulbophyllum saltatorium
Bulbophyllum scaberulum
Bulbophyllum schinzianum
Bulbophyllum stolzii
Bulbostylis hensii
Bulbostylis pseudoperennis
Bulnesia retamo
Bunchosia media
Bupleurum americanum
Bupleurum longifolium
Bupleurum ranunculoides
Bupleurum stellatum
Burchardia umbellata
Burchellia bubalina
Burkea africana
Burmannia biflora
Burmannia juncea
Burmannia madagascariensis
Burnatia enneandra
Bursaria occidentalis
Bursaria spinosa
Bursera graveolens
Bursera simaruba
Butomopsis latifolia
Butomus umbellatus
Buxus sempervirens
Byblis liniflora
Byrsanthus brownii
Byrsonia coriacea
Byrsonima crassifolia
Byrsonima gardnerana
Byrsonima sp1 M_PL_040
Byrsonima spicata
Cabomba caroliniana
Cacabus miersii
Cacalia adenostyloides
Cacalia atriplicifolia
Cacalia delphiniifolia
Cacalia hastata farfaraefolia
Cacalia reniformis
Cacalia tuberosa
Caccinia strigosa
Cadaba aphylla
Cadaba farinosa
Cadaba kirkii
Cadaba schroeppelii
Caesalpinia decapetala
Caesalpinia gilliesii
Caesalpinia pearsoni
Caesalpinia pulcherrima
Caesalpinia pyramidalis
Caesia calliantha
Caesia capensis
Caesia contorta
Caesia sp. Wongan (K.F.Kenneally 8820)
Caiophora coronata
Cajanus cajan
Cajanus kerstingii
Cajanus latisepalus
Cajanus marmoratus
Caladenia capillata
Caladenia flava
Caladenia fuscata
Caladenia major
Caladenia nana
Caladenia reticulata
Caladenia tentaculata
Caladium bicolor
Calamagrostis arundinacea
Calamus deerratus
Calandrinia affinis
Calandrinia baccata
Calandrinia balonensis
Calandrinia caespitosa
Calandrinia calyptrata
Calandrinia dianthoides
Calandrinia eremaea
Calandrinia flava
Calandrinia granulifera
Calandrinia occulta
Calandrinia picta
Calandrinia polyandra
Calandrinia prostrata
Calandrinia ptychosperma
Calandrinia pumila
Calandrinia schistorhiza
Calandrinia sericea
Calandrinia sp. Truncate capsules (A.Markey & S.Dillon 3474)
Calandrinia stagnensis
Calandrinia uniflora
Calandrinia uspallatensis
Calanthe sylvatica
Calathea micans
Calathea zingiberea
Calceolaria arac
Calceolaria arachnoides
Calceolaria biflora
Calceolaria crenatiflora
Calceolaria indet
Calceolaria montana
Caldcluvia paniculata
Calea lucidivenia
Calea urticifolia
Calectasia intermedia
Calendula arvensis
Calepina irregularis
Calicorema capitata
Calliandra bijuga
Calliandra surinamensis
Calliandra tergemina
Callianthe rufinerva
Callicarpa dichotoma
Callicarpa japonica
Callichilia subsessilis
Callicoma serratifolia
Callisia fragrans
Callistemon citrinus
Callistemon phoeniceus
Callistemon viminalis
Callistephus chinensis
Calluna vulgaris
Calobota sericea
Calocephalus beardii
Calocephalus francisii
Calocephalus knappii
Calocephalus platycephalus
Calochortus gunnisoni
Calochortus nuttallii
Caloncoba brevipes
Caloncoba crepiniana
Caloncoba echinata
Caloncoba glauca
Caloncoba welwitschii
Calophyllum eputamen
Calophyllum inophyllum
Calophyllum soulattri
Calopogon pulchellus
Calopogon tuberosus
Calopogonium mucunoides
Calostemma luteum
Calostemma purpureum
Calostephane divaricata
Calothamnus blepharospermus
Calothamnus chrysanthereus
Calothamnus formosus
Calothamnus gilesii
Calothamnus glaber
Calothamnus phellosus
Calothamnus quadrifidus
Calotis breviradiata
Calotis cuneata
Calotis cuneifolia
Calotis cymbacantha
Calotis erinacea
Calotis hispidula
Calotis multicaulis
Calotis plumulifera
Calotropis gigantea
Calotropis procera
Calpocalyx dinklagei
Caltha leptosepala
Caltha palustris
Calycanthus floridus
Calycopeplus paucifolius
Calyptrochilum christyanum
Calyptrochilum emarginatum
Calyptrotheca somalensis
Calystegia japonica
Calystegia sepium
Calytrix achaeta
Calytrix birdii
Calytrix brevifolia
Calytrix breviseta
Calytrix brownii
Calytrix carinata
Calytrix creswellii
Calytrix exstipulata
Calytrix flavescens
Calytrix formosa
Calytrix fraseri
Calytrix glaberrima
Calytrix harvestiana
Calytrix leschenaultii
Calytrix sp. Paynes Find (F. & J.Hort 1188)
Calytrix strigosa
Calytrix tetragona
Calytrix violacea
Camassia esculenta
Cambessedesia espora
Cambessedesia regnelliana
Camelina sativa
Camellia japonica
Camellia sasanqua
Camellia sinensis
Camoensia scandens
Campanula afra
Campanula americana
Campanula aurita
Campanula barbata
Campanula bononiensis
Campanula bravensis
Campanula carpatica
Campanula cenisia
Campanula cervicaria
Campanula cespitosa
Campanula cochleariifolia
Campanula dichotoma
Campanula drabifolia
Campanula elatines
Campanula erinus
Campanula excisa
Campanula gieseckiana
Campanula giesekiana
Campanula glomerata
Campanula jacobaea
Campanula kremeri
Campanula lactiflora
Campanula lasiocarpa
Campanula latifolia
Campanula lingulata
Campanula lusitanica
Campanula medium
Campanula microdonta
Campanula patula
Campanula persicifolia
Campanula pulla
Campanula punctata
Campanula pyramidalis
Campanula rapunculoides
Campanula rapunculus
Campanula rhomboidalis
Campanula rotundifolia
Campanula scheuchzeri
Campanula scouleri
Campanula sibirica
Campanula spicata
Campanula thyrsoides
Campanula trachelium
Campnosperma
Campnosperma seychellarum
Campsis grandiflora
Campsis radicans
Camptotheca acuminata
Campylospermum calanthum
Campylospermum dybovskii
Campylospermum excavatum
Campylospermum flavum
Campylospermum glaberrimum
Campylospermum laxiflorum
Campylospermum oliveranum
Campylospermum paucinervatum
Campylospermum reticulatum
Campylospermum squamosum
Campylospermum sulcatum
Campylostemon angolense
Campynema lineare
Cananga odorata
Canarina eminii
Canarium australianum
Canarium schweinfurtii
Canavalia africana
Canavalia ensiformis
Canavalia gladiata
Canavalia lineata
Canavalia rosea
Canella winterana
Canistrum fragrans
Canistrum perplexum
Canistrum triangulare
Canna glauca
Canna indica
Canna paniculata
Canna sp1 M_PL_026
Cannabis sativa
Canscora alata
Canscora diffusa
Canscora sanjappae
Cansjera rheedei
Canthium bibracteatum
Canthium ciliatum
Canthium oligocarpum
Canthium_b
Canthium_c
Cantua buxifolia
Cantua candelilla
Cantua pyrifolia
Caperonia pallustris
Caperonia palustris
Caperonia serrata
Capnoides aureum
Capparis canescens
Capparis cartilaginea
Capparis decidua
Capparis erythrocarpos
Capparis ferruginea
Capparis jacobinae
Capparis lasiantha
Capparis mitchellii
Capparis ovata
Capparis sepiaria
Capparis spinosa
Capparis tomentosa
Capparis umbonata
Capparis yco
Capraria biflora
Capsella bursa-pastoris
Capsicum annuum
Capsicum chinense
Capsicum frutescens
Carallia brachiata
Carapa procera
Cardamine africana
Cardamine angustata angustata
Cardamine bulbosa
Cardamine chenopodifolia
Cardamine hirsuta
Cardamine lilacina
Cardamine nivalis
Cardamine obliqua
Cardamine regeliana
Cardamine tanakae
Cardamine tyrata
Cardaria draba
Cardiandra alternifolia
Cardiopteris quinqueloba
Cardiospermum corindum
Cardiospermum galapageium
Cardiospermum grandiflorum
Cardiospermum halicacabum
Carduus acanthoides
Carduus crispus
Carduus defloratus
Carduus hookerianus
Carduus keniensis
Carduus leptacanthus
Carduus martinezii
Carduus nutans
Carduus pycnocephalus
Carduus schimperi
Carduus tenuiflorus
Cardwellia sublimis
Carex curvicollis
Carex sp
Carica papaya
Carissa bispinosa
Carissa macrocarpa
Carissa spinarum
Carlemannia tetragona
Carlina acaulis
Carlina vulgaris
Carludovica palmata
Carmichaelia angusta
Carolus chasei
Carpanthea pomeridiana
Carpesium divaricatum
Carpha glomerata
Carpobrotus acinaciformis
Carpobrotus edulis
Carpobrotus modestus
Carpobrotus rossii
Carpobrotus sp1 M_PL_058
Carpobrotus virescens
Carpodetus serratus
Carpolobia alba
Carrichtera annua
Carthamus duvauxii
